ID,channel,offset,exponent,knee,error_mae,gof_rsquared,dataset
427,GD026Lr_8,4.939021201971216,3.0057501412886407,1323.1332710751738,0.1285975484724326,0.9602899874503042,iEEG atlas
428,GD026Lr_9,4.496759046840511,2.9923742625426266,1238.5504028334456,0.08893369490002538,0.9803496061196783,iEEG atlas
429,GD026Ls_2,2.3184577946173244,2.1596302632571764,22.31214664209288,0.060815413228705935,0.9892988797165019,iEEG atlas
430,GD026Ls_6,2.8140069244842625,2.047760411334374,7.776062418588018,0.06433478252271956,0.985582511319107,iEEG atlas
431,GD026Ls_7,3.3144553983792413,2.33026389674139,16.16175653944633,0.053694014313914545,0.9935156398142222,iEEG atlas
432,GD026Ls_8,3.4652383175675046,2.322605608954545,39.73003360998044,0.07782284207198413,0.9820298409194472,iEEG atlas
433,GD026Ls_9,4.1375357343916,2.8403680911276052,653.440607191362,0.09063337160913312,0.9799528560461379,iEEG atlas
434,GD026Li_1,3.697244587407235,2.5758735829816786,103.49803113204902,0.04940306111766596,0.9938610652032914,iEEG atlas
435,GD026Li_2,4.820924777637285,3.1160745836099535,4420.68720309753,0.08105223552381163,0.9850319563931137,iEEG atlas
436,GD026Li_8,2.602573097160443,1.0238545000894186,5.448230493977498,0.09951508449099875,0.8584189107822197,iEEG atlas
437,GD026Li_9,9.945957311221141,5.663949782969205,462468072.68562394,0.06440855262056645,0.9905780003855081,iEEG atlas
438,GD026Li_10,8.453653573694119,4.830580830281473,17147357.345236193,0.07388048106160656,0.9855733468419813,iEEG atlas
439,GD026Li_11,5.535580230328756,3.1112057650960043,15245.441659295913,0.0780550103670816,0.9789172109954856,iEEG atlas
440,GD026Li_12,4.431324963228986,2.54950688481546,561.234416343382,0.08333626857063103,0.9760931522452303,iEEG atlas
441,GD026Li_13,4.056109067086719,2.4915729651945724,462.5143724343695,0.070127491886959,0.9827479788377554,iEEG atlas
442,GD026Li_14,6.46934365349076,3.7346944510925026,4381.704402212149,0.12780277258153797,0.9795981069618382,iEEG atlas
443,GD026Lm_1,8.44291400434928,4.680944727650854,24354007.932041187,0.07595502229730373,0.9807566790885807,iEEG atlas
444,GD026Lm_2,1.6317494884719825,0.48864968604735576,-0.45197680274172103,0.060304366416538656,0.9038552399328542,iEEG atlas
445,GD026Lm_3,1.7329401536278648,0.5342923925707904,-0.262117008880878,0.06848540422930594,0.8797903780547517,iEEG atlas
446,GD026Lm_6,4.547886183757418,2.5827510298817487,436.1456613083711,0.06478016191014456,0.9902508391206911,iEEG atlas
447,GD026Lm_7,4.552239992759573,2.5563809004670888,462.840916733508,0.07643185121022433,0.983225163546257,iEEG atlas
448,GD026Lm_8,6.225685097963481,3.5816350761373053,17844.76399497934,0.09008842331960178,0.9869599545542779,iEEG atlas
449,GD026Lm_9,7.396444352173093,4.472996716332123,425839.32125753333,0.06206182043356808,0.9940772491602926,iEEG atlas
450,GD026Lm_10,7.839249869573213,4.861773309315228,2341299.9714561044,0.06562798446706215,0.9935065397703119,iEEG atlas
451,GD026Lm_11,4.734903360513932,3.0436925682973484,765.8502738099924,0.10365071928483897,0.9812126632912728,iEEG atlas
452,GD026Ln_1,3.576014928711714,2.109759294087551,166.07942853203977,0.048009227800766746,0.9893435146014484,iEEG atlas
453,GD026Ln_2,4.354152408325648,2.76952548142765,2503.2869974223586,0.09503823256660594,0.965780004018597,iEEG atlas
454,GD026Ln_3,3.33806030582605,2.4388909239201704,555.4768180283426,0.10504199081549172,0.960783707019107,iEEG atlas
455,GD026Ln_8,5.261495113588415,3.127282435973499,3217.0643506668316,0.08037169237259115,0.9844281739763365,iEEG atlas
456,GD026Ln_9,4.877862737040573,3.1977239093814314,4453.394436463545,0.06889429080672549,0.986105825708871,iEEG atlas
457,GD026Ln_10,5.602490724727811,3.611777693594623,22959.905021232425,0.08091791307597927,0.9855060276171973,iEEG atlas
458,GD026Ln_11,5.210575891639853,3.2044533122336776,2970.9911342935557,0.10250356407003984,0.9694187296914458,iEEG atlas
459,GD026Ln_12,6.458924261042765,3.7788292133913495,16789.13730512532,0.09342493527896188,0.9830676632994921,iEEG atlas
460,GD026Lj_1,3.7154688200449915,2.298939237441444,155.7667711034962,0.0659686026702953,0.9819537636925685,iEEG atlas
461,GD026Lj_2,4.65427407225808,2.644260695413387,415.7592976492837,0.11838697376528787,0.9619427549391182,iEEG atlas
462,GD026Lj_3,4.62955355987254,2.7129445712849116,473.6558237398729,0.11978009539629272,0.9599684080684455,iEEG atlas
463,GD026Lj_9,5.725718419702769,3.252878855887065,2290.262334099916,0.07473951399594388,0.9859886203428146,iEEG atlas
464,GD026Lj_10,4.424997682841549,2.5835104492180605,1050.0340228103605,0.07194625529635626,0.9747421134092018,iEEG atlas
465,GD026Lj_11,6.047422144055046,3.4277135698368033,7249.071972516356,0.10586754154415669,0.9770642491844898,iEEG atlas
466,GD026Lj_12,5.337508220206088,3.412283053459632,10980.974198530597,0.10573328695040642,0.972572228270049,iEEG atlas
467,GD026Lj_13,5.1413749732040745,3.225733296165804,7536.551145334478,0.08919464563227905,0.9730085061313883,iEEG atlas
468,GD026Lj_14,5.492233809376432,3.3678076257462366,9982.423423820494,0.11208782928703648,0.9571162664653238,iEEG atlas
469,GD027Ra3,4.453821594442036,3.2118374013939164,1407.2441180056298,0.0768847410421593,0.9902570446672438,iEEG atlas
470,GD027Ra4,4.603536266335598,3.0876171097334604,702.7422793362058,0.1088592692394437,0.9767773327563652,iEEG atlas
471,GD028Ra1,7.1357141983008665,4.54713877108765,3081788.6958159017,0.05986695216791492,0.9931727174353742,iEEG atlas
472,GD028Ra2,8.65184632661757,5.131566475153859,22490156.458527226,0.10461573402442093,0.982704666419136,iEEG atlas
473,GD029Rv1,12.263614273864365,6.877773128748953,34555369267.19675,0.1312383638197723,0.9665165896427769,iEEG atlas
474,GD029Rv12,7.002296730087581,5.178842992479852,3075568.4642339987,0.08786038081625457,0.9918852683874587,iEEG atlas
475,GD029Rv13,6.514657342942278,4.702361463628348,538043.82430156,0.08825008835300129,0.9901227057890243,iEEG atlas
476,GD029Rs1,5.097708438279065,3.372544433397092,5652.348521173076,0.07227940710052425,0.9872959118743233,iEEG atlas
477,GD029Rs2,6.3825924003585905,4.234936964134117,121957.136489115,0.07537634676562673,0.9920092579789132,iEEG atlas
478,GD029Rs3,6.371996016778247,4.325538299801511,292654.5633855625,0.07535414874972753,0.9902354587063837,iEEG atlas
479,GD029Rs4,6.374174211735518,4.363336634403439,304777.7186637321,0.07532914943562431,0.9913049098982746,iEEG atlas
480,GD029Rs5,6.515100445350446,4.582609418115338,587992.0536053568,0.07833462245543395,0.9916722250047214,iEEG atlas
481,GD029Rs6,7.460927372705986,5.199906695596256,3357641.5514707565,0.09736149353485313,0.9904108535671879,iEEG atlas
482,GD029Rs7,7.358769787424317,4.954303215595403,1961213.8851338034,0.09092442893656953,0.990329199020344,iEEG atlas
483,GD029Rs8,7.46840487886941,4.776650379642567,957292.7759331887,0.08466350875915406,0.9903600751830648,iEEG atlas
484,GD029Rd3,5.191198064507011,3.7086690634801887,36197.98085757099,0.07464902497790765,0.9873256863206803,iEEG atlas
485,GD029Rd4,5.514839240640759,3.7071609823098974,32402.9429627855,0.052757915620995376,0.9945400846313343,iEEG atlas
486,GD029Rd5,5.411832845187318,3.6898799184553663,25269.332089278167,0.05937167676825014,0.9927100968853978,iEEG atlas
487,GD029Rd6,5.515940322829503,3.878657313946575,44583.43343221964,0.0668357369290605,0.9908769046250043,iEEG atlas
488,GD029Rd7,5.816828853758795,4.250120847332879,134585.38634010663,0.06425817905670955,0.9926510520210343,iEEG atlas
489,GD029Rd8,5.698049369531863,4.26742970718783,150195.26890660988,0.0738688774036088,0.9898708799713549,iEEG atlas
490,GD029Rd9,5.348059296130478,3.821100562847461,33437.68178816642,0.07429252799743939,0.9896302436802017,iEEG atlas
491,GD029Rd10,5.429399041404191,3.652523699937672,6042.33908010511,0.08268228438427291,0.9904584371316737,iEEG atlas
492,GD029Rh1,5.462282989374066,3.7169999225473735,25998.195721069846,0.07300205747002265,0.9894485574465639,iEEG atlas
493,GD029Rh9,8.991919525762693,5.4123354081265145,8161812.67310876,0.0983138965091063,0.9894001195095786,iEEG atlas
494,GD029Rh10,8.065310117169078,4.822020070707416,4186213.4262514436,0.08959606310514681,0.9851432194834888,iEEG atlas
495,GD029Rh11,7.0825887616394,4.271016037045086,750282.1490946491,0.0657884156962703,0.9880339145440942,iEEG atlas
496,GD029Rh12,8.123165750088805,4.858999963567194,6280288.316872381,0.060185639871458835,0.9924578482613593,iEEG atlas
497,GD029Rh13,7.171552895682082,4.373785926934081,630483.0447942311,0.0784216719976471,0.9879965686257047,iEEG atlas
498,GD029Ri1,8.493919962692653,5.322118033175362,45661267.26398324,0.09317362418517475,0.9816791716723215,iEEG atlas
499,GD029Ri12,8.20240772867386,4.928909891430237,3723681.354680821,0.08364245510568871,0.990123347009948,iEEG atlas
500,GD029Ri13,7.3825859716379725,4.537533196224332,186155.90667234556,0.06145427467547627,0.9957391868597503,iEEG atlas
501,GD029Rm1,8.30254687730089,4.8604214949608044,10087693.607182264,0.07759834744291894,0.9846463083974566,iEEG atlas
502,GD029Rm5,9.922081391318923,5.793149970973182,109628091.66992953,0.10993784004672696,0.9831281697240947,iEEG atlas
503,GD029Rm6,7.272153026751525,4.436654882326308,1018477.8130683337,0.07573141637085738,0.9871651911594288,iEEG atlas
504,GD029Rn1,7.856730465585842,4.647920627887094,2093176.07669019,0.06646630590907916,0.991584204675374,iEEG atlas
505,GD029Rn6,10.497531288409416,6.254851114857167,1263317924.8860826,0.09773467620054946,0.9884508902916386,iEEG atlas
506,GD029Rn10,10.079278728356936,5.733998330982297,116770037.40917312,0.11073032685373586,0.9816251316786287,iEEG atlas
507,GD029Rn11,9.756423639596019,5.7128660434707665,107885315.51834527,0.09591495511930866,0.9873420913953462,iEEG atlas
508,GD029Lx_1,6.278501322300088,3.890887301124065,23422.837888875103,0.12041643914989798,0.9743800785116233,iEEG atlas
509,GD029Lx_2,7.432668954795792,4.531463814025396,945190.4270487045,0.09924893050967849,0.9834812093835845,iEEG atlas
510,GD029Lx_3,8.567570322336987,5.12717389047806,3979522.6301475526,0.10322103118025885,0.9883054939107022,iEEG atlas
511,GD029Lx_4,6.9869253706371826,4.352012035147164,350872.16803884006,0.10408256514168156,0.9829244107042557,iEEG atlas
512,GD029Lx_5,7.080664975541404,4.339047734072719,412167.9839650303,0.08795638539593997,0.9863670739198146,iEEG atlas
513,GD029Lx_6,6.249161287896143,3.8390892412332165,63941.4436377792,0.06471089115423262,0.9910221023402046,iEEG atlas
514,GD029Lq_1,7.117932726186978,4.396941526901703,259218.34134469475,0.08748861467308108,0.9885327833835847,iEEG atlas
515,GD029Lq_5,10.256495205076321,6.120743374390859,244605211.6844219,0.10966620683533095,0.9876897412028234,iEEG atlas
516,GD029Lq_6,7.896638964309153,4.875052384780043,4560530.359315483,0.08987026692250519,0.987586103211298,iEEG atlas
517,GD029Lq_7,8.023790198065738,5.01417011485842,8008609.519807166,0.08546888970071577,0.9870002349076787,iEEG atlas
518,GD029Lr_1,6.665124656626386,5.051036353738007,4668788.694236466,0.1346490145548078,0.9805957602252579,iEEG atlas
519,GD029Lr_4,9.416507201135474,5.732011652395034,38910745.8615388,0.09158108304850657,0.9922047226128412,iEEG atlas
520,GD029Lr_5,7.449417548718076,4.555544851257894,846806.5709110477,0.09675724443952076,0.983421259562754,iEEG atlas
521,GD029Lr_6,7.00962490315269,4.276378166684028,291214.71898614196,0.08330202242722239,0.9886776579551386,iEEG atlas
522,GD029Ly_1,4.0745837212106215,2.988704641121703,83.70407397854078,0.08525601322876097,0.9885706989823486,iEEG atlas
523,GD029Ly_2,4.030430258474756,2.985623513583729,604.9571185350696,0.07180131273285652,0.9890227526453047,iEEG atlas
524,GD029Ly_3,3.8151190131300354,2.789496025186071,612.8384330670843,0.0719670216353397,0.9839275012112898,iEEG atlas
525,GD029Ly_4,4.1597964417915385,2.8849290916792585,650.8552722552631,0.07357082239145875,0.9871037682838423,iEEG atlas
526,GD029Ly_5,4.197086258948452,2.80516728153481,362.6265966024537,0.06285563911106476,0.9903826800190983,iEEG atlas
527,GD029Ly_6,4.5544343629496264,3.0022385687142497,1445.0339348120272,0.06859577492065976,0.9874526319296199,iEEG atlas
528,GD029Ly_10,4.622164712590708,3.038180872708752,1699.269572548261,0.09105512619760718,0.980862842651909,iEEG atlas
529,GD029Lu_4,7.849788602030754,4.9304506706555085,1001681.1708968173,0.06799869163889678,0.9942493696141352,iEEG atlas
530,GD029Lu_5,7.348257375970173,4.7585285934551,936378.4516189506,0.07203060253127172,0.9925433829909479,iEEG atlas
531,GD029Lu_6,6.582187978215158,4.337763439828734,173135.47876394587,0.07455339514992973,0.9908058924002577,iEEG atlas
532,GD030Rv1,4.980111245132727,3.1146589514145298,4122.4619833337865,0.06743781557009873,0.9832116838010779,iEEG atlas
533,GD030Rv2,5.0207579828202915,3.265306419056936,6843.026492544422,0.0746778395817596,0.9786169304902697,iEEG atlas
534,GD030Rv3,5.159641976594784,3.555399864035604,14429.55399873979,0.06553479147412454,0.9885166527012531,iEEG atlas
535,GD030Rv12,5.037780456017132,3.1109112895668165,3744.2642164725034,0.06870652824730564,0.9856579507081551,iEEG atlas
536,GD030Rv13,4.5569586570646194,2.7976286696661226,883.7874133091984,0.06435016916007126,0.9852562208368965,iEEG atlas
537,GD030Rv14,3.96216031834046,2.655182967959362,705.9390610851661,0.0694941839124314,0.9805991727631826,iEEG atlas
538,GD030Rv15,5.185716374639033,3.704418014452963,16715.978480954785,0.07590941177589211,0.9873639579892636,iEEG atlas
539,GD030Rv16,4.9801218431898455,3.626361951546037,11954.837302991013,0.057956727636600265,0.9926825780380913,iEEG atlas
540,GD030Re4,3.8975593297385682,2.668464456524489,355.01126960488125,0.08084367218359181,0.9815461074634604,iEEG atlas
541,GD030Re7,4.784478293312328,3.210506570350688,6843.2478499391655,0.08737270178759896,0.9759117339686154,iEEG atlas
542,GD030Re10,4.448490830809275,3.2980968315952723,3923.06412075103,0.08997712892737965,0.9859407119752185,iEEG atlas
543,GD030Rf1,6.602267705760802,3.9395283837386983,64229.33086602779,0.080794906119334,0.9905819522218865,iEEG atlas
544,GD030Rf2,6.778692971530536,3.9332091372748703,16240.349287095334,0.07335095002121457,0.9927198574455308,iEEG atlas
545,GD030Rf8,5.816049835191243,3.8912856062656545,40447.02658887477,0.07972308462293395,0.9898470517079779,iEEG atlas
546,GD030Rf9,5.306473357791346,3.58049655731543,12924.14351434807,0.08162888009632208,0.9883441448171977,iEEG atlas
547,GD030Rf10,5.916331052494027,3.889369436638014,41252.49590468194,0.0838544346447797,0.9885341769776895,iEEG atlas
548,GD030Rf11,6.982200301421041,4.537671034682423,140700.04729271802,0.08933309488536194,0.9907094857729971,iEEG atlas
549,GD030Rd7,5.020761697932282,3.316393474503075,9488.507198237061,0.06359125112833962,0.9907325635394526,iEEG atlas
550,GD030Rd8,6.876384507401286,4.240196639726134,97863.7494392432,0.060204799330706486,0.9951801615352583,iEEG atlas
551,GD030Rt4,5.752193090715436,3.8238965725111527,65278.85344376782,0.09172222543102956,0.983910256169798,iEEG atlas
552,GD030Rt5,7.177679478316371,4.52415840376926,268667.70342251565,0.09687759751351092,0.9884623966048259,iEEG atlas
553,GD030Rt6,6.22574326309168,3.9959137267265437,47477.782792114216,0.12664739950873194,0.9765838718361292,iEEG atlas
554,GD030Ru7,4.3918903624927905,2.7804284297341817,993.3094429715268,0.06293890458943772,0.9858160602062491,iEEG atlas
555,GD030Ru8,4.267260631676719,2.8538832874204876,1156.6315936301155,0.04628393402566594,0.9937254630557586,iEEG atlas
556,GD030Ru9,4.87409188623017,3.2539657787230363,3549.1114318993955,0.06566242921886516,0.9904105884084315,iEEG atlas
557,GD030Ry7,3.677869323618532,2.366474714953062,171.5101342562418,0.05873060702011212,0.9880814602320632,iEEG atlas
558,GD030Ry8,3.695217463006503,2.3602303716043083,96.92886287909977,0.06581575360961522,0.985140576213906,iEEG atlas
559,GD030Ry9,4.137544917915772,2.4869506413650764,338.9322689711884,0.05601338292227749,0.9888483140745156,iEEG atlas
560,GD030Ry10,3.023296448081181,2.0637154817560313,73.51478865338755,0.05988677849329262,0.9843190659710032,iEEG atlas
561,GD030Rx5,3.9483019973650384,2.655901206889385,434.8979685735062,0.06999460571506058,0.9839110269389837,iEEG atlas
562,GD030Rx6,2.8863893391740403,2.2717870968571403,121.53239875766386,0.06628609865204638,0.9816217910410198,iEEG atlas
563,GD030Rx12,4.619724847746068,2.8500754084568385,2426.0060821189995,0.08472111316878411,0.9619794849159654,iEEG atlas
564,GD030Ro1,4.198269543810378,2.830059096282047,939.4478727204537,0.09508573883586602,0.9654607257993518,iEEG atlas
565,GD030Ro2,3.085942239803351,2.4648945088642744,211.02470666421345,0.08808531358747253,0.9701777725022757,iEEG atlas
566,GD030Ro5,4.96741796209338,3.180120422448775,7504.985777177954,0.06581809372909982,0.9843266873566875,iEEG atlas
567,GD030Ro9,6.406335391419663,3.640159777828537,47781.13221516015,0.07256411235627257,0.9792082270159594,iEEG atlas
568,GD030Ro10,5.990037241522199,3.631781428181639,20450.04716645108,0.08352262870906539,0.9780629822282455,iEEG atlas
569,GD031Lv_1,2.7256677273303827,2.4429531681018695,22.146822284012757,0.06740539011924795,0.9840213132646172,iEEG atlas
570,GD031Lb_1,2.85213835655435,2.24749980750711,8.569528598798064,0.08505849203085643,0.983247594534443,iEEG atlas
571,GD031Lb_2,2.9605919854563894,1.8781893958996427,2.5574068240762573,0.08174737971790268,0.9803026732244329,iEEG atlas
572,GD031Lb_3,2.9383323831167005,1.8532319674884277,1.6671504474243988,0.04969201953878452,0.992343010150599,iEEG atlas
573,GD031Lb_4,2.9972174111329974,1.8005797107689379,1.2015879439004826,0.0671844913552328,0.9850806507763565,iEEG atlas
574,GD031Lq_1,4.993888021507362,3.2156201080546563,1053.5259727013604,0.061750216235249074,0.9907581770583949,iEEG atlas
575,GD032Ll_1,9.64769247882896,6.755022610601113,81455837.04485182,0.29040197619787683,0.9596956717321381,iEEG atlas
576,GD032Ld_3,10.726669779110079,7.180738451022012,1205920789.9221113,0.3851969110137171,0.9272050183879496,iEEG atlas
577,GD033Rb2,3.9258465602578148,2.267537259105455,10.301681795246282,0.07443123113737089,0.9858473258220491,iEEG atlas
578,GD033Rr1,4.932062369989006,3.0957662025893087,970.5462761549685,0.060699475365594203,0.9932354112990732,iEEG atlas
579,GD033Rr2,5.064243365352919,3.374019013816226,2486.2522777471077,0.07883499317651826,0.992001727521083,iEEG atlas
580,GD033Rr3,4.997576457984977,3.6727156394125355,6267.390987545525,0.08703233577332445,0.9893760328395497,iEEG atlas
581,GD033Rr4,4.895307227610221,3.758015466177518,7283.956228912466,0.09593420378925946,0.9881455202865553,iEEG atlas
582,GD033Rr5,5.961058494273263,4.408559095060412,117523.86610766915,0.13485893676779084,0.979310748051466,iEEG atlas
583,GD033Rr6,6.18887069834629,4.487660697797312,276169.357831814,0.13242764937743873,0.9769877227214422,iEEG atlas
584,GD033Rr7,5.703090335411008,3.9915206053051056,78210.55604485395,0.06413207309427807,0.9929787235992548,iEEG atlas
585,GD034Lx_1,3.333368366489429,2.853411349926085,163.82164866442005,0.09577534834262091,0.9804842058265347,iEEG atlas
586,GD034Lx_2,4.1771321453519645,2.9601051296167173,300.3897775497149,0.06662637809841529,0.9922415663098578,iEEG atlas
587,GD034Lx_3,4.559464092334632,2.965400078599852,840.185153176251,0.08268574623093408,0.9838466332558786,iEEG atlas
588,GD034Lx_4,4.965858171725002,3.236313964628178,3005.574520259714,0.08423570978703868,0.9840763272541887,iEEG atlas
589,GD034Lx_5,4.101458497095492,3.0625191120260564,2710.979663137122,0.07770839041002447,0.9815170302258405,iEEG atlas
590,GD034Lx_14,5.4594687782627735,3.2666574277685942,3209.9832597913623,0.06662616831338024,0.9889987792961388,iEEG atlas
591,GD034Lq_1,3.7367640174657972,3.074183572514833,3543.478046246631,0.09007563636312131,0.9783702550474183,iEEG atlas
592,GD034Lq_2,6.073311037221208,4.084380396474101,250429.18713473095,0.12619214725163966,0.9632772442708072,iEEG atlas
593,GD034Lq_3,5.430177421571441,3.886508762058486,141591.73629740337,0.08570691265704433,0.9800617524160768,iEEG atlas
594,GD034Lq_6,7.331111439047067,4.783564116024489,2168208.7437540866,0.10881957301773788,0.9822464620307002,iEEG atlas
595,GD034Lq_7,6.980355013481977,4.607500056796861,1391801.23627221,0.08430425320920253,0.9869738543670663,iEEG atlas
596,GD034Lq_8,8.210879317063295,5.260774266486985,6657943.330105288,0.11368613030457916,0.9853992217323486,iEEG atlas
597,GD034Lr_1,4.680595266909065,3.9121482522142283,40722.87716681549,0.12369786558643482,0.9753239314791051,iEEG atlas
598,GD034Lr_2,4.346828122900377,3.800528644870489,16952.18216314669,0.07186430422870309,0.9918175633382463,iEEG atlas
599,GD034Lr_3,5.475899855798829,4.282766523468595,134068.981150205,0.11524616988818825,0.9814826416983534,iEEG atlas
600,GD034Lr_4,5.772880251017555,4.038416068616262,62780.22785264697,0.10535865362664605,0.9815773961880082,iEEG atlas
601,GD034Lr_5,5.115097429445732,3.425750167874111,4765.369398243167,0.08695486999024817,0.9862194652607013,iEEG atlas
602,GD034Lr_6,5.846605670572531,3.8152414085963677,29753.85419980699,0.08494880647155321,0.988200817531997,iEEG atlas
603,GD034Lr_7,5.200356969147666,3.6533274115869276,14275.61854592086,0.0693274052918616,0.9908587708598092,iEEG atlas
604,GD034Lr_8,8.223157159753503,5.392411008705975,3676606.474832139,0.15051368071674148,0.9807132736937174,iEEG atlas
605,GD034Lu_1,4.575933491496359,3.2586500709823736,4528.808704445883,0.06829074580437346,0.9887820058145937,iEEG atlas
606,GD034Lu_2,5.316669113786483,3.885762050696158,26901.58005178336,0.07584869534557923,0.9909502630609517,iEEG atlas
607,GD034Lu_3,6.009310248668858,4.361745083794362,126712.59155046618,0.08709341171966621,0.9899440925083303,iEEG atlas
608,GD034Lu_4,6.15279404570807,4.269893513823975,77555.06575675367,0.08124384931125274,0.9904557874676163,iEEG atlas
609,GD034Lu_5,4.67247729460653,3.2249190849482683,2393.1201960080475,0.0786421628064244,0.9878170994951344,iEEG atlas
610,GD034Lu_6,5.510971071738645,3.689531220467043,13800.434565159192,0.0851309313117576,0.9863651844082295,iEEG atlas
611,GD035Ri5,4.374736987117714,2.978074560147443,2762.004968668831,0.09294843676710261,0.9676719256466142,iEEG atlas
612,GD035Lq_5,4.459429390810245,3.3704689963934915,7210.749795222762,0.08761005552690666,0.9829858343403142,iEEG atlas
613,GD035Lq_8,7.005696718651129,4.4422695400130205,1574071.3314905001,0.07880986962473971,0.9859865453542835,iEEG atlas
614,GD036LO_1,6.265103366595957,3.8868278104824463,9550.291848881749,0.1013087026872346,0.9870764383432755,iEEG atlas
615,GD036LO_2,5.710494507893766,3.655967863950096,2027.3732670903487,0.1000750435539274,0.9863486094371885,iEEG atlas
616,GD036LO_3,5.0179726303895515,3.2416475949261985,697.9433088402873,0.09349807738943952,0.9868540068976132,iEEG atlas
617,GD036LO_10,6.085602979587371,3.9355530208272524,8565.287712250398,0.11209637673782903,0.9855966313480274,iEEG atlas
618,GD036LO_11,5.352273702970105,3.602404597711035,4095.437651160442,0.10633771556770819,0.9823527150963256,iEEG atlas
619,GD036LO_12,5.138808479173241,3.412395112411778,955.7072219797423,0.09669508799947568,0.9862400569863474,iEEG atlas
620,GD036LO_13,6.7126717342692555,4.22967840398075,26347.17052123172,0.10217303677593122,0.9869812007120111,iEEG atlas
621,GD036LU_2,3.609291848856441,2.253330816999269,26.915825008225116,0.08119813529666312,0.9823045879997452,iEEG atlas
622,GD036LU_3,3.0131800407101537,2.2617160668221916,28.916586832017398,0.06952423529667733,0.9867640735277794,iEEG atlas
623,GD036LU_6,3.787448671443552,2.7171565103184414,214.5744911310512,0.0817811409765758,0.9845977841379147,iEEG atlas
624,GD036LU_7,5.336138120679881,3.798950474690067,20132.02230411613,0.06511176616583698,0.9926091726391699,iEEG atlas
625,GD036LU_8,4.388873310476532,3.4240776346379085,2983.0661273758788,0.09769036800650056,0.9837081678319227,iEEG atlas
626,GD036LU_9,5.183104550308611,3.820865589639559,4183.796474482743,0.12078258201840884,0.9825313981139145,iEEG atlas
627,GD036LA_1,4.600481466034664,2.8061108546059965,717.0922809966684,0.06459080451611415,0.9906309806398453,iEEG atlas
628,GD036LA_2,4.106758894487505,2.5060670717738773,56.80459253655403,0.09298218171859061,0.980886370889141,iEEG atlas
629,GD036LA_6,4.5759144744448355,3.338856091803519,2577.2619028735467,0.10227824703604638,0.9777412045663288,iEEG atlas
630,GD036LA_7,3.664838745023737,2.8762259866010345,184.88585798344218,0.11106361144285254,0.977674926224623,iEEG atlas
631,GD036LA_8,5.002293709358338,3.63569757823777,3170.0377025743137,0.14420022383317826,0.9690610373993912,iEEG atlas
632,GD036LA_9,5.450502760437751,3.822272894492178,6956.2103351155,0.11206308797691444,0.9819229008297893,iEEG atlas
633,GD036LS_1,5.547925911728336,3.379793437769018,1049.0754214880023,0.08097348093914684,0.9910360398103063,iEEG atlas
634,GD036LS_2,6.102360812910026,3.80842684830623,4823.8445671167465,0.13047718491251603,0.9800361105538742,iEEG atlas
635,GD036LS_11,5.660932431385378,3.4146173422210624,778.2851505575243,0.08422442651316649,0.9903397910160969,iEEG atlas
636,GD036LS_12,5.9494676516423555,3.757883634921161,8806.734577429492,0.10685106318534393,0.9806795438806581,iEEG atlas
637,GD036LV_1,3.6105300507241633,2.1596063018569245,21.36998584828753,0.07068396142167271,0.9851417740560858,iEEG atlas
638,GD036LV_2,2.777172112216897,2.040177862565897,18.26049738335407,0.07352669777758104,0.9805999020953737,iEEG atlas
639,GD036LV_12,5.4138487882066375,3.437173122172273,2856.4394411821413,0.08422302701610775,0.9872732836778633,iEEG atlas
640,GD036LV_15,5.341894743117095,3.4740390981051426,2144.4703317485178,0.08377689710344573,0.9887313595034031,iEEG atlas
641,GD037Lv_14,3.4704429756532593,2.9685137564899122,1293.9954074898972,0.108003200900529,0.9711321961969341,iEEG atlas
642,GD037Lr_1,1.7698334250957848,2.23043684103908,56.429076030525025,0.07408619620762419,0.9822167187968402,iEEG atlas
643,GD037Lr_3,2.0224907170962774,1.954036789173806,28.26233601190967,0.10186175821755071,0.9585894988743097,iEEG atlas
644,GD037Lr_4,6.218178389304972,3.7036453850973023,318126.0595226605,0.06331132346066533,0.9836245377063948,iEEG atlas
645,GD037Lr_5,5.405527474291317,3.3823535400373186,29636.104646283322,0.0825343335079742,0.9756544791178873,iEEG atlas
646,GD037Ls_3,3.1996982701019596,2.1797978216267797,69.84783581004106,0.09103352582448444,0.9634058741015765,iEEG atlas
647,GD037Ls_4,3.114232736146484,2.3062581014863284,63.48411995026686,0.09310704177216798,0.9721785559352625,iEEG atlas
648,GD037Ls_5,4.312947499549468,2.988080630849144,1942.515805759611,0.08995314667910748,0.9733728670064696,iEEG atlas
649,GD037Lv_12,3.930153719653216,3.309891411661618,3858.1999339809267,0.06663056038980675,0.9880289725745282,iEEG atlas
650,GD038Lr_1,3.5356414242191585,3.11471988635805,355.2572756553327,0.06620377573987869,0.9925682484352891,iEEG atlas
651,GD038Lr_2,3.937419781944372,3.3792736932933956,493.9666058517392,0.07049453649605587,0.9929591259598713,iEEG atlas
652,GD038Lr_3,5.099963736949064,4.054224254745754,6956.5754962616875,0.10699303937827456,0.9885534036580247,iEEG atlas
653,GD038Lr_4,4.230099416977708,3.421190364648098,802.8151002227545,0.07907302814641595,0.9919240745033419,iEEG atlas
654,GD038Lr_5,5.079967478204975,3.5248096506111346,1989.870726701109,0.08556076859029992,0.9899884840293365,iEEG atlas
