ID,channel,offset,exponent,error_mae,gof_rsquared,dataset
511,dataset15_28L,-1.8630587054654533,1.5023147406522133,0.08988806378566529,0.9644204986957207,source HD-EEG
512,dataset15_29R,-2.4716262156989686,1.2099019796640587,0.031903269550574355,0.9932998942088912,source HD-EEG
513,dataset15_29L,-2.911636768488334,1.1446014198053025,0.07160419682337671,0.969184389172024,source HD-EEG
514,dataset15_30R,-2.496717143244109,1.03880444809522,0.0757286946026661,0.9593998959746675,source HD-EEG
515,dataset15_30L,-2.6157420220841616,0.916715688343745,0.07407030157988964,0.9459835420046184,source HD-EEG
516,dataset15_31R,-2.58608223568239,0.919137614062451,0.07397035120154098,0.9580237179735752,source HD-EEG
517,dataset15_31L,-2.820619129200718,1.04938112309464,0.07727985315088458,0.9546872932341794,source HD-EEG
518,dataset15_32R,-3.897585725578579,0.45723026403714107,0.06698656239629072,0.9223037548967705,source HD-EEG
519,dataset15_32L,-3.3553516415618505,0.8663886289004196,0.11486168745476,0.8440649212048978,source HD-EEG
520,dataset15_33R,-1.3959133473193925,1.1673743080067034,0.04844132285108652,0.976573556701195,source HD-EEG
521,dataset15_33L,-1.9516254916605904,0.9212709143476787,0.055439677431909716,0.9724351513498075,source HD-EEG
522,dataset15_34R,-2.7815243020007236,1.0473382263448086,0.06782780125732536,0.9666440645027475,source HD-EEG
523,dataset15_34L,-2.591772671329359,1.354064489757419,0.09240698479663369,0.9656266488383208,source HD-EEG
524,dataset15_35R,-3.22435746303179,0.9701859964721575,0.0636550899805932,0.9668374374698966,source HD-EEG
525,dataset15_35L,-2.5578280734273804,1.1071030285244812,0.06388659453604376,0.9678061684293882,source HD-EEG
526,dataset15_36R,-3.469008493692553,0.7629604385510826,0.0645934750582103,0.9381481082479417,source HD-EEG
527,dataset15_36L,-2.4019543546337374,0.9379457916973793,0.046598155089145527,0.9667288056688061,source HD-EEG
528,dataset15_37R,-1.9351265522539158,1.1083438484213735,0.04221439302726781,0.9822921915860213,source HD-EEG
529,dataset15_37L,-2.494983939121124,0.9699621476282481,0.05003174878000158,0.9687246159967742,source HD-EEG
530,dataset15_38R,-1.7470226531814037,1.0290039959429678,0.04410356634636389,0.9781272706417434,source HD-EEG
531,dataset15_38L,-1.8753530815916266,0.9673302288876627,0.05213009455176986,0.9688985238835354,source HD-EEG
532,dataset16_01R,-2.4879588699175033,1.348279524535135,0.04998652635876583,0.9752997008991349,source HD-EEG
533,dataset16_01L,-2.995649878688331,1.0676721199644128,0.05494984026423663,0.9697012114034381,source HD-EEG
534,dataset16_02R,-2.9178256953392556,1.1157853028414344,0.050502818779635646,0.9768507217365682,source HD-EEG
535,dataset16_02L,-2.9457301102538684,0.820297583876775,0.059500710996595464,0.9133645306746436,source HD-EEG
536,dataset16_03R,-3.135450438243652,1.1544875645043993,0.0807339978668041,0.9443067110835852,source HD-EEG
537,dataset16_03L,-2.5127183727467375,1.3936346418311616,0.043236700001675024,0.9847879741392382,source HD-EEG
538,dataset16_04R,-3.5609570768509973,1.158792062281595,0.1001269118730651,0.9194046141567684,source HD-EEG
539,dataset16_04L,-3.483094622999092,1.3005717352152277,0.05520802924368929,0.9757003854582493,source HD-EEG
540,dataset16_05R,-2.672008920428256,1.342597655524976,0.047040414010500964,0.9822244209438322,source HD-EEG
541,dataset16_05L,-3.5205113142011872,1.2665175455704922,0.051693031993988586,0.9756251452365021,source HD-EEG
542,dataset16_06R,-3.0223879204377453,1.3541312724952157,0.061390802063487966,0.9690794017857303,source HD-EEG
543,dataset16_06L,-2.6086160931314875,1.1326046837099928,0.042184391069205684,0.9786060981482569,source HD-EEG
544,dataset16_07R,-2.377806299073336,1.4205746367666057,0.03828558456679273,0.989266509139385,source HD-EEG
545,dataset16_07L,-1.8131552605254553,1.3730366313172444,0.08896759539859746,0.9494823704015487,source HD-EEG
546,dataset16_08R,-2.839742736128613,1.3865918584993961,0.0536848230618187,0.9757483280784841,source HD-EEG
547,dataset16_08L,-2.8113508698608385,1.2443688457251898,0.062250169409512245,0.9703142315282669,source HD-EEG
548,dataset16_09R,-2.7032355755779793,1.3599046250902045,0.0445262393963403,0.9811715590883962,source HD-EEG
549,dataset16_09L,-2.816117293647238,1.1716033139113788,0.05508315251848366,0.9641069273415769,source HD-EEG
550,dataset16_10R,-2.6546431532731978,1.3394982088883824,0.04354748089100799,0.9777591651101439,source HD-EEG
551,dataset16_10L,-2.2187813114629846,1.3574673761749363,0.04450311175536457,0.985417168324952,source HD-EEG
552,dataset16_11R,-2.450603324816015,1.436166384559213,0.04210155096167493,0.9908615453095557,source HD-EEG
553,dataset16_11L,-1.7915591294234072,1.8055588086566745,0.13840614868161066,0.9151086262441607,source HD-EEG
554,dataset16_12R,-1.9666160661154302,1.7569032405391691,0.0937038476648263,0.9747023594326012,source HD-EEG
555,dataset16_12L,-1.7615074648295872,1.8690905652256111,0.13973218168091528,0.9297603394940946,source HD-EEG
556,dataset16_13R,-2.9357341617213457,0.8114952103435328,0.06063082487704862,0.9175197412162345,source HD-EEG
557,dataset16_13L,-2.292487444765448,1.1181928256761093,0.04378289700463409,0.9689533756961676,source HD-EEG
558,dataset16_14R,-2.965528443909337,1.135318771707913,0.03822798380042939,0.9720329709755883,source HD-EEG
559,dataset16_14L,-2.550877378340852,1.296445626028046,0.03803205406261843,0.9882998630429961,source HD-EEG
560,dataset16_15R,-2.8482197204444666,0.5385387042345097,0.06312157406615965,0.824246832883317,source HD-EEG
561,dataset16_15L,-2.6286919689628263,1.0804333040512955,0.05788549390519425,0.9627033145319218,source HD-EEG
562,dataset16_16R,-3.3224199621014687,0.7291160750741843,0.05479367330129244,0.9240866296177596,source HD-EEG
563,dataset16_16L,-3.4644787096596987,0.8387799451164866,0.05481378090640951,0.9385352928563152,source HD-EEG
564,dataset16_17R,-2.7721203137482924,1.1802291232209599,0.04307886434516951,0.974335448685235,source HD-EEG
565,dataset16_17L,-2.4551488426102934,1.3042384117461152,0.046145569067361315,0.9786971174496196,source HD-EEG
566,dataset16_18R,-2.2033355759462583,1.2857060260931943,0.055964987349723196,0.9675944532420292,source HD-EEG
567,dataset16_18L,-2.246634085027098,1.3114746775315889,0.04908509735161542,0.9755572704132975,source HD-EEG
568,dataset16_19R,-2.671433019312334,0.5733482266983703,0.05889907847461818,0.8488543350799258,source HD-EEG
569,dataset16_19L,-2.843090644980233,0.8761997080077751,0.06614211462038704,0.928398292095012,source HD-EEG
570,dataset16_20R,-3.6242571035645263,1.0159630871814647,0.08038009017592561,0.9184703362808336,source HD-EEG
571,dataset16_20L,-2.9463637195604466,0.972211242824666,0.04495175141675128,0.9649750563754064,source HD-EEG
572,dataset16_21R,-3.089779813318156,0.8854370046602247,0.06309739746404647,0.9299588302668943,source HD-EEG
573,dataset16_21L,-2.1514877328863595,1.0570186308086857,0.05130799308189911,0.9553556907928434,source HD-EEG
574,dataset16_22R,-2.8326223071276617,0.9986364693837824,0.06654749308630414,0.9371251169930513,source HD-EEG
575,dataset16_22L,-2.4915234334770275,0.9331326628484009,0.07225915510031346,0.909765212003846,source HD-EEG
576,dataset16_23R,-2.5476368788670922,0.9097180198438753,0.10630023490842627,0.8419240113709079,source HD-EEG
577,dataset16_23L,-2.5352413845062753,0.984401480828413,0.053703902309907715,0.9439482610684933,source HD-EEG
578,dataset16_24R,-3.3748283666854135,0.4587563343323366,0.06581045235004561,0.7853929716978123,source HD-EEG
579,dataset16_24L,-2.627884471236107,0.9636093617715356,0.05316599962917709,0.9470876388837576,source HD-EEG
580,dataset16_25R,-3.011738383531237,0.9647580980914574,0.07563624668986221,0.9217398460835704,source HD-EEG
581,dataset16_25L,-2.5685742893717687,0.9405316566143677,0.046451016743638184,0.9494093952078562,source HD-EEG
582,dataset16_26R,-2.6073912774365438,1.092336356470532,0.05794443797097219,0.9492833690772446,source HD-EEG
583,dataset16_26L,-2.3771088442983035,1.328273572338744,0.04501811192917583,0.9794458250756596,source HD-EEG
584,dataset16_27R,-3.013988845914898,1.0245772584831805,0.05364826782065352,0.9506657291255667,source HD-EEG
585,dataset16_27L,-2.6549243676820296,1.2224625777418854,0.04997241386687056,0.9721664146141756,source HD-EEG
586,dataset16_28R,-1.954464325045151,1.531881323132684,0.07718659122672594,0.9629882565606492,source HD-EEG
587,dataset16_28L,-1.7099127048798426,1.5105998365482847,0.07482480409787506,0.9630846389173013,source HD-EEG
588,dataset16_29R,-2.712319801970436,1.3498207333280148,0.06243675273592028,0.968387413220865,source HD-EEG
589,dataset16_29L,-2.53120560713155,0.9812236106622307,0.05765852717727522,0.9528912358958243,source HD-EEG
590,dataset16_30R,-3.2618244925512707,1.0482328383948853,0.0889106684532647,0.9188580112126099,source HD-EEG
591,dataset16_30L,-2.9483648296932032,0.9529426599707647,0.04423974957117297,0.9557865439578276,source HD-EEG
592,dataset16_31R,-2.7892645466414905,0.9910315606630581,0.05416827032003,0.9444405138816048,source HD-EEG
593,dataset16_31L,-2.7551421962908385,0.8493613686153694,0.04640479703014357,0.938915302080462,source HD-EEG
594,dataset16_32R,-2.833466704109064,1.0044165011932742,0.06930381107133321,0.9414093103381925,source HD-EEG
595,dataset16_32L,-2.9652724496041047,0.6912203488004389,0.07384908188399572,0.8470278745449625,source HD-EEG
596,dataset16_33R,-2.62879857022967,0.786849899442313,0.05183288960610448,0.9336102945390369,source HD-EEG
597,dataset16_33L,-2.146444797750862,1.3181401499272904,0.057374233991468446,0.9704239443817604,source HD-EEG
598,dataset16_34R,-2.7423499268297284,1.2979004975846193,0.06197875322394584,0.9671585642897607,source HD-EEG
599,dataset16_34L,-2.4934139620280953,1.283229178222572,0.04776345732363169,0.9818405344767894,source HD-EEG
600,dataset16_35R,-2.3057193730242607,1.3128396307717862,0.06740530324522093,0.9647629142922547,source HD-EEG
601,dataset16_35L,-2.594618729036854,1.1899355487138936,0.0645617194005454,0.9568827339166107,source HD-EEG
602,dataset16_36R,-2.3963488475471615,1.3538079322258307,0.0483991839343384,0.979485690633287,source HD-EEG
603,dataset16_36L,-2.2583732589158667,1.2987275011649964,0.048879783600437536,0.9777029207549208,source HD-EEG
604,dataset16_37R,-1.9319447191684034,1.2689953259436209,0.039575276688421195,0.985599848294675,source HD-EEG
605,dataset16_37L,-1.877277609151967,1.360602242594205,0.0444715527645923,0.9813306816204146,source HD-EEG
606,dataset16_38R,-2.1936175283185673,0.9182929412765901,0.04304997099554891,0.9669723251525436,source HD-EEG
607,dataset16_38L,-1.9442720958230975,1.2879621908496097,0.03588112340149793,0.9809950795594181,source HD-EEG
608,dataset17_01R,-3.1938024108559655,0.2635023210245812,0.08133540506067541,0.622917668915718,source HD-EEG
609,dataset17_01L,-2.622953716585344,0.2950269232697383,0.0638262980795742,0.8798948207053217,source HD-EEG
610,dataset17_02R,-3.7578029542005713,0.189843018321101,0.0652192017422544,0.687004100762618,source HD-EEG
611,dataset17_02L,-3.060363391075685,0.4239918763313911,0.07529511941183957,0.9098043137791703,source HD-EEG
612,dataset17_03R,-2.8507197714343406,0.5831633225189542,0.07374593342252704,0.9232103305834454,source HD-EEG
613,dataset17_03L,-2.62221254758598,0.5644072540667118,0.07414416733608341,0.9169638850426081,source HD-EEG
614,dataset17_04R,-4.502541561829591,0.2373090701176409,0.05300160178838203,0.7941719167737812,source HD-EEG
615,dataset17_04L,-3.2762159516190996,0.5476599207517929,0.08361993032189328,0.9166882933990967,source HD-EEG
616,dataset17_05R,-3.677171009892186,0.7285517762006306,0.046515661004312224,0.9556403483174145,source HD-EEG
617,dataset17_05L,-2.7503666725573566,0.5857132770761075,0.07705305207931767,0.924640355218319,source HD-EEG
618,dataset17_06R,-2.7165880366697244,0.8414155608523575,0.0829215008174926,0.9220314395406495,source HD-EEG
619,dataset17_06L,-3.1677472051227213,0.4529346105991322,0.07348923094219276,0.8801914859772055,source HD-EEG
620,dataset17_07R,-2.6221498644132324,0.8434265910725917,0.032247574255588274,0.9864277976327871,source HD-EEG
621,dataset17_07L,-2.744348134009643,0.7265106559030119,0.04818030109740749,0.9708951706763986,source HD-EEG
622,dataset17_08R,-2.956841611385251,0.7827805238060858,0.07766608859967701,0.9181992678142188,source HD-EEG
623,dataset17_08L,-3.598819999772929,0.5211442054760972,0.060520094059741694,0.9041165024077485,source HD-EEG
624,dataset17_09R,-3.1110356991949564,0.6289791706443879,0.061404249846563896,0.8998260584912021,source HD-EEG
625,dataset17_09L,-3.4032298794001425,0.18288166384977855,0.07498347206370909,0.5938761258423909,source HD-EEG
626,dataset17_10R,-3.130955702695055,0.4356047304022506,0.06901981449771505,0.829860873772927,source HD-EEG
627,dataset17_10L,-2.8490228082191136,0.3479847386091892,0.06380176276833989,0.8996830694203157,source HD-EEG
628,dataset17_11R,-2.966562677514761,0.8405182062143809,0.03716207209904992,0.978977165199984,source HD-EEG
629,dataset17_11L,-2.905359174730214,0.7070284938497271,0.04322149440743451,0.9691813660961094,source HD-EEG
630,dataset17_12R,-2.40207204014321,0.9840199067750512,0.03849502950030422,0.9824237019631948,source HD-EEG
631,dataset17_12L,-2.4716951260263764,0.9380734478948833,0.04259130427677028,0.9795323499252739,source HD-EEG
632,dataset17_13R,-2.216152784025213,0.9359656629893172,0.08185010466800377,0.9312971005622512,source HD-EEG
633,dataset17_13L,-2.567221439923053,0.8789238766052485,0.09905048998642321,0.904721706955188,source HD-EEG
634,dataset17_14R,-2.4073030464905307,0.8670853183364226,0.06827600669767141,0.9424740544814176,source HD-EEG
635,dataset17_14L,-2.697019321156298,0.652250296370878,0.05777863069560985,0.903981187229856,source HD-EEG
636,dataset17_15R,-2.0141215103872194,0.9411870309623522,0.07837174777099282,0.9321156236528768,source HD-EEG
637,dataset17_15L,-2.1291691936622734,1.0993452469581388,0.07419678267093525,0.9522374827814971,source HD-EEG
638,dataset17_16R,-2.6104183486643016,1.1590567062566155,0.07917528456113096,0.9564870610817728,source HD-EEG
639,dataset17_16L,-2.6433316229607384,1.1911749759047474,0.07983144949226446,0.9579856415706423,source HD-EEG
640,dataset17_17R,-2.359452112947512,0.6698409470676124,0.06431043022832199,0.920749345932114,source HD-EEG
641,dataset17_17L,-2.6825450113786307,0.887225273389458,0.06889064904027602,0.9545970204130825,source HD-EEG
642,dataset17_18R,-2.6311995804341275,0.8136204968656292,0.06409721296807308,0.9519162347487858,source HD-EEG
643,dataset17_18L,-2.4413060863722036,0.883684940547369,0.06507321648422476,0.9569583077036802,source HD-EEG
644,dataset17_19R,-1.9232996696333124,1.1155342181004406,0.07645149311515548,0.9508848519309244,source HD-EEG
645,dataset17_19L,-2.094385010665189,1.1772073042440614,0.07397369125684815,0.9569564680147072,source HD-EEG
646,dataset17_20R,-3.076023305585211,0.7418941312763686,0.0694742747136177,0.932795913204168,source HD-EEG
647,dataset17_20L,-3.8068346002219795,0.40067478140998114,0.055788130642115706,0.8692738156885044,source HD-EEG
648,dataset17_21R,-2.09311048038725,0.8534459678933409,0.08698375603929083,0.9124654751200042,source HD-EEG
649,dataset17_21L,-2.276982672259792,0.923272643041365,0.10326697287761882,0.9074696779193218,source HD-EEG
650,dataset17_22R,-2.4719606102673968,0.6968730776102431,0.1018873149095428,0.8297737917945489,source HD-EEG
651,dataset17_22L,-2.733646313329447,0.6980959945707863,0.0989938290920659,0.8793339494085626,source HD-EEG
652,dataset17_23R,-2.3960525394343968,0.9703233481862091,0.10285428017868922,0.8847353891588537,source HD-EEG
653,dataset17_23L,-2.9677795055005416,0.7251702463604377,0.1061196182646142,0.8793277126592286,source HD-EEG
654,dataset17_24R,-2.281273338314468,0.932269317563557,0.09138245007556567,0.91701387492101,source HD-EEG
655,dataset17_24L,-2.6629500809151354,0.7790311497333644,0.09094840302165713,0.9063099556646844,source HD-EEG
656,dataset17_25R,-2.5925731200107833,0.7855700284805079,0.08916057126301674,0.8780663342001988,source HD-EEG
657,dataset17_25L,-2.8430209894937546,0.7487619086125524,0.10436914368846854,0.8615901911281542,source HD-EEG
658,dataset17_26R,-2.5947510441478205,0.7832547243337867,0.07199416033840816,0.9237866544874579,source HD-EEG
659,dataset17_26L,-2.801069304854091,0.8270049815590292,0.07278811012689988,0.940498603286348,source HD-EEG
660,dataset17_27R,-3.0828803083070753,0.7233482731755067,0.07030256595784845,0.9203081030441396,source HD-EEG
661,dataset17_27L,-2.7341945876555545,0.7679808937266035,0.07540971577613036,0.9115898364508429,source HD-EEG
662,dataset17_28R,-1.6562775113749495,1.1558417839037989,0.08141863702082082,0.9579267469052835,source HD-EEG
663,dataset17_28L,-2.0650203347692804,1.0860004064102469,0.08148051700772517,0.9561581698509721,source HD-EEG
664,dataset17_29R,-2.388905314108073,0.9583570950752259,0.05447777022928062,0.967781890530817,source HD-EEG
665,dataset17_29L,-3.7505328122163704,0.40122592124568024,0.05887310175304343,0.8388018657806048,source HD-EEG
666,dataset17_30R,-2.5151751256457286,0.9056475116216728,0.07619927804717815,0.9322058584179103,source HD-EEG
667,dataset17_30L,-3.625807390233822,0.019679942077493018,0.10616156899515726,0.0264515152421081,source HD-EEG
668,dataset17_31R,-2.7826222679585606,0.9647462483314161,0.06667353955618709,0.9515918069266385,source HD-EEG
669,dataset17_31L,-3.1013753704795435,0.054389529628604216,0.10513326288286569,0.0930281891309137,source HD-EEG
670,dataset17_32R,-3.0161316169268613,0.5755119194532841,0.06663565984950509,0.8748590565959877,source HD-EEG
671,dataset17_32L,-2.853120201559696,0.3796558561769088,0.07665771957844207,0.7396679119008266,source HD-EEG
672,dataset17_33R,-1.7446633959695226,1.0757359576477514,0.08226083270522765,0.9444823705175903,source HD-EEG
673,dataset17_33L,-1.8571387136676638,0.9554075521519033,0.08206860878204293,0.9350090057622392,source HD-EEG
674,dataset17_34R,-2.7049614318756636,0.9216972323561765,0.0746718717481135,0.93921302489267,source HD-EEG
675,dataset17_34L,-2.964507807243864,0.5928994146173125,0.058022252740498576,0.9170437655612113,source HD-EEG
676,dataset17_35R,-2.595579553194764,0.8007355697251535,0.08179483289583112,0.9077906375326874,source HD-EEG
677,dataset17_35L,-3.2429795900743708,0.24748599809917837,0.07028030121454301,0.6953990892366659,source HD-EEG
678,dataset17_36R,-2.976834310446126,0.9407824871117496,0.05677499536643129,0.9638830493192595,source HD-EEG
679,dataset17_36L,-2.0449276308182793,0.9286784840140978,0.045316464873520264,0.965795036432526,source HD-EEG
680,dataset17_37R,-1.6189080753328384,1.1763343913036446,0.060248236622924306,0.9713608945635372,source HD-EEG
681,dataset17_37L,-2.1545952617853987,0.9666117396225248,0.044393652438306896,0.9661554376119541,source HD-EEG
682,dataset17_38R,-1.5313080083588217,1.176479146682163,0.06410449003213989,0.9654194861280386,source HD-EEG
683,dataset17_38L,-1.631442131180183,1.0612870989279084,0.046820956883674714,0.9671524826799174,source HD-EEG
684,dataset18_01R,-2.816663362666564,0.8829142243233133,0.031273149745501314,0.9918324602999655,source HD-EEG
685,dataset18_01L,-2.914166372573,0.5424841603723175,0.04833440317441096,0.9143977167200814,source HD-EEG
686,dataset18_02R,-3.4270144166624847,0.685105730765708,0.039426090687752685,0.9589172674317497,source HD-EEG
687,dataset18_02L,-2.420414292950581,1.0114775560419502,0.10269264130537623,0.9147661853773816,source HD-EEG
688,dataset18_03R,-2.965204032983127,1.025643287133677,0.040360931215085986,0.9895218009472349,source HD-EEG
689,dataset18_03L,-2.7445352076898337,0.9066162824799395,0.028286345899142185,0.9950048573143483,source HD-EEG
690,dataset18_04R,-3.1659718467550686,0.655089620171523,0.03868450996913144,0.9712186386594147,source HD-EEG
691,dataset18_04L,-3.648119282573597,0.6995131453352861,0.046178878733998965,0.9640380664854148,source HD-EEG
692,dataset18_05R,-2.877353921521075,0.7260951105976102,0.060447685524490126,0.926009981550894,source HD-EEG
693,dataset18_05L,-3.6075812028208927,0.7777851054774534,0.04504257326582557,0.9664100123785518,source HD-EEG
694,dataset18_06R,-2.9204348104413422,1.148887446425447,0.05020913754361857,0.9736017971227251,source HD-EEG
695,dataset18_06L,-2.869713453655545,1.0925291912379675,0.10630281994215804,0.9153277606837976,source HD-EEG
696,dataset18_07R,-2.7765653230052147,1.209440533605041,0.13951694150201763,0.8925274286604923,source HD-EEG
697,dataset18_07L,-2.0445292587277266,1.3218237122502288,0.11903806371876303,0.9186254972524021,source HD-EEG
698,dataset18_08R,-2.494061537442112,1.3251573503878111,0.04823474275251066,0.9806403997127566,source HD-EEG
699,dataset18_08L,-3.551581966988937,0.9882205040570299,0.06299885763261376,0.9602927011739151,source HD-EEG
700,dataset18_09R,-2.6206759427003585,1.2040129655560199,0.05350757897276534,0.9757428478242749,source HD-EEG
701,dataset18_09L,-2.6196716384109315,1.2878881514689622,0.10530279800289917,0.9397822716836388,source HD-EEG
702,dataset18_10R,-3.2478810107895493,1.0907616381242369,0.09809096356033041,0.9332009234112738,source HD-EEG
703,dataset18_10L,-2.843312287500494,0.7523449600295755,0.05091916581130679,0.9569985241194419,source HD-EEG
704,dataset18_11R,-2.405638518350308,1.1799260233399265,0.02809706031607894,0.99591148887121,source HD-EEG
705,dataset18_11L,-2.40109302941346,1.225745392414041,0.11562182361174737,0.9292093309521343,source HD-EEG
706,dataset18_12R,-2.012635919522941,1.3417786793429485,0.1331571495461882,0.9183019674226164,source HD-EEG
707,dataset18_12L,-2.460343247606902,1.3696964948156218,0.1348211327227527,0.9167794525642936,source HD-EEG
708,dataset18_13R,-2.5265958394534636,1.0196994512793378,0.10694397224575969,0.9083124681365362,source HD-EEG
709,dataset18_13L,-2.3710194911040166,1.007853161100285,0.09544517334100659,0.9218870414128871,source HD-EEG
710,dataset18_14R,-2.4336885042878738,1.2484077691093198,0.1025429165865257,0.9322842258087424,source HD-EEG
711,dataset18_14L,-2.7376532197109364,0.9919659454450884,0.09028161285062498,0.9357747083577534,source HD-EEG
712,dataset18_15R,-2.3534196196809454,0.9238398009022195,0.09017957920320824,0.9185091442891677,source HD-EEG
713,dataset18_15L,-2.1732837609481246,0.9121444306645708,0.09292876265697403,0.9196740127726715,source HD-EEG
714,dataset18_16R,-2.6299590646022852,1.0451934210672167,0.09523700293735433,0.9311238087646135,source HD-EEG
715,dataset18_16L,-2.7727110888075557,1.078658292593205,0.09417806968039336,0.9319492307092119,source HD-EEG
716,dataset18_17R,-1.540954074337146,1.7100055020801919,0.19584451322061475,0.870317960222794,source HD-EEG
717,dataset18_17L,-1.732399071094696,1.755955025481235,0.21734038182846985,0.8508533953400067,source HD-EEG
718,dataset18_18R,-1.6696006535635155,1.654704422795264,0.18695641164544657,0.8721461489454706,source HD-EEG
719,dataset18_18L,-1.7256324554799316,1.6583239991866021,0.20007016639085387,0.8550148735480433,source HD-EEG
720,dataset18_19R,-1.8927151138513285,0.9195273927146808,0.08843494929595883,0.9214215248543152,source HD-EEG
721,dataset18_19L,-2.09545601968606,0.9017855693961002,0.08780542088638825,0.9223216941824212,source HD-EEG
722,dataset18_20R,-2.4868980972336394,1.2144446719944622,0.09186077483217012,0.9346626082112881,source HD-EEG
723,dataset18_20L,-3.431063987692173,0.8801901480910767,0.08207687310912097,0.9156243873503269,source HD-EEG
724,dataset18_21R,-2.487353110765598,0.9737063686248276,0.09712786538057543,0.9104936077995782,source HD-EEG
725,dataset18_21L,-2.584418606221571,0.9092413684201213,0.07194848842316173,0.9250420896550504,source HD-EEG
726,dataset18_22R,-2.9387677573973123,0.9701733497718906,0.08273293234633253,0.895667760222004,source HD-EEG
727,dataset18_22L,-2.528564969563873,1.030389711328315,0.09666538761230432,0.9088985174717049,source HD-EEG
728,dataset18_23R,-2.654304957121439,0.859860553973677,0.08526673000089799,0.9077542967171515,source HD-EEG
729,dataset18_23L,-2.7719718908970257,0.7496386027545923,0.1034990708351911,0.795988130285563,source HD-EEG
730,dataset18_24R,-2.378763632054723,0.9150606563967406,0.0852283974529075,0.9253561642806577,source HD-EEG
731,dataset18_24L,-2.7968157904336266,0.8704652154519941,0.07899110492010122,0.920489191664123,source HD-EEG
732,dataset18_25R,-3.0552344430272966,0.9504169355921599,0.07172821572425245,0.9207853457499691,source HD-EEG
733,dataset18_25L,-1.6015101097559552,1.6686838955956593,0.1429190932515411,0.9128293931831091,source HD-EEG
734,dataset18_26R,-2.3471406349396458,1.3158407473401448,0.1168634864132126,0.9152329659485231,source HD-EEG
735,dataset18_26L,-2.003453143655547,1.5483418507415192,0.1731889451704992,0.8702724266741975,source HD-EEG
736,dataset18_27R,-2.220134388681354,1.4808564653372713,0.16006105361251116,0.8855467519214414,source HD-EEG
737,dataset18_27L,-1.7607840504430794,1.400427870369684,0.1723867380973458,0.8531135177676559,source HD-EEG
738,dataset18_28R,-2.0922225520978386,1.464350016054411,0.048719848928828906,0.9872987652875851,source HD-EEG
739,dataset18_28L,-2.0985972297841498,1.441581826425244,0.04447336528247131,0.9873529434624293,source HD-EEG
740,dataset18_29R,-2.8564858981017642,1.0748747184529206,0.08972359506076279,0.9312087144096378,source HD-EEG
741,dataset18_29L,-2.84982701695465,1.1299471620491564,0.04257049306599369,0.9774005808924742,source HD-EEG
742,dataset18_30R,-2.1003700636465696,1.2715799313156486,0.09173205314387126,0.9405316872562165,source HD-EEG
743,dataset18_30L,-2.70697139559958,0.9993907763978526,0.0999921865902341,0.9143586863337364,source HD-EEG
744,dataset18_31R,-1.9058472585024993,1.241685254049793,0.08414038437818787,0.9472053685732569,source HD-EEG
745,dataset18_31L,-3.0796918915861267,0.9457971903770264,0.07978507995244837,0.9428013650233082,source HD-EEG
746,dataset18_32R,-3.1534466929426497,0.6022024823058999,0.10169163269580032,0.791174335269556,source HD-EEG
747,dataset18_32L,-2.909763397140796,0.8813142296980615,0.0628271498412469,0.9445999532941045,source HD-EEG
748,dataset18_33R,-1.6814549826826528,1.0311830138129472,0.09170145906320068,0.9258420760931048,source HD-EEG
749,dataset18_33L,-2.3137421221656687,0.9387844741988959,0.09413626032863384,0.9210439419619982,source HD-EEG
750,dataset18_34R,-2.221638947984951,1.3400203364373846,0.10847075585667927,0.9310308969166494,source HD-EEG
751,dataset18_34L,-2.8834569875769374,1.0261636890960488,0.06422847722913011,0.9630455209240024,source HD-EEG
752,dataset18_35R,-1.9808076727704338,1.3443564307195965,0.11742106688454844,0.923193944540619,source HD-EEG
753,dataset18_35L,-2.867299975388929,1.153991994092877,0.06471615116804381,0.9676971068566714,source HD-EEG
754,dataset18_36R,-3.358965272901607,0.5963717062100543,0.12089845848971802,0.7663886794164522,source HD-EEG
755,dataset18_36L,-2.7717861512086137,0.9962047440138837,0.075773546657959,0.9510393413412298,source HD-EEG
756,dataset18_37R,-2.0213207459801885,1.0152161701509856,0.09214638662758963,0.9376621102015432,source HD-EEG
757,dataset18_37L,-2.0874705042854815,1.0486194800631325,0.1000325641876165,0.9359296345917968,source HD-EEG
758,dataset18_38R,-1.4437400850751159,1.0253267124475023,0.09510312722779618,0.9315199163030436,source HD-EEG
759,dataset18_38L,-1.5687275802069713,1.0372064698447765,0.11243282931597615,0.9185193363194567,source HD-EEG
760,dataset19_01R,-2.7347261769183406,0.9898262181771873,0.0376618269328871,0.979306867678278,source HD-EEG
761,dataset19_01L,-2.774522652022844,0.9774480200007849,0.06425611366123835,0.9586346091321875,source HD-EEG
762,dataset19_02R,-2.9766082373512543,0.3342197786170118,0.07178079697746573,0.5798839530749448,source HD-EEG
763,dataset19_02L,-2.5061719851957225,0.781096167379165,0.0776757973326503,0.916261089378649,source HD-EEG
764,dataset19_03R,-2.3398203192096805,1.0900095436626853,0.04498880565200018,0.9805179278104935,source HD-EEG
765,dataset19_03L,-2.3522750188975197,1.4236217215656135,0.04994581061319161,0.9856387603361061,source HD-EEG
766,dataset19_04R,-3.0181563958678055,0.6231531104323,0.0410262899942193,0.9500389671958668,source HD-EEG
767,dataset19_04L,-2.6337996196386317,1.1778042327092535,0.06662307160191007,0.9719763865500172,source HD-EEG
